OID_,MAX,Avg_Cap
3313,4.299999714,1.5
3314,4.400000095,1.5
3315,4.400000095,1.5
3316,4.699999809,1.5
3317,4.699999809,1.5
3318,4.5,1.5
3319,4.699999809,1.6
3320,4.299999714,1.6
3321,4.699999809,1.6
3322,4.300000191,1.5
3323,4.299999714,1.6
3324,3.900000095,1.6
3325,3.999999762,2.508
3326,3.999999762,2.508
3327,4.599999905,2.508
3328,4.599999905,2.508
3329,3.999999762,2.508
3330,3.200000048,2.508
3331,3.799999714,2.508
3332,3.400000095,2.508
3333,3.400000095,2.508
3334,3.799999714,2.508
3335,4.199999809,2.508
3336,3.200000286,2.508
3337,4.199999809,2.508
3338,3.200000048,2.508
3339,4.400000095,2.508
3340,3.200000048,2.508
3341,4.300000191,2.508
3342,3.799999714,2.508
3343,4.400000095,2.508
3344,3.200000286,2.508
3345,3.999999762,2.508
3346,4.199999809,2.508
3347,3.999999762,2.508
3348,4.199999809,2.508
3349,3.799999714,2.508
3350,3.799999952,2.508
3351,3.799999714,2.508
3352,3.999999762,2.508
3353,3.5,2.508
3354,3.300000191,2.508
3355,4.599999905,2.508
3356,3.599999905,2.508
3357,3.000000238,2.508
3358,3.999999762,2.508
3359,3.799999714,2.508
3360,4.199999809,2.508
3361,3.400000095,2.508
3362,3.900000095,2.508
3363,4.100000381,2.508
3364,3.5,2.508
3365,3.5,2.508
3366,3.599999905,2.508
3367,3.799999714,2.508
3368,4.599999905,2.508
3369,3.299999952,2.508
3370,3.999999762,2.508
3371,4,2.508
3372,3.999999762,2.508
3373,4.199999809,2.508
3374,3.799999714,2.508
3375,3.999999762,2.508
3376,2.999999762,2.508
3377,3.600000143,2.508
3378,4,2.508
3379,3.400000095,2.508
3380,3.5,2.508
3381,3.999999762,2.508
3382,3.700000048,2.508
3383,4.199999809,2.508
3384,3.200000048,2.508
3385,3.600000143,2.508
3386,3.599999905,2.508
3387,4.400000095,2.508
3388,3.700000048,2.508
3389,3.900000095,2.508
3390,3.999999762,2.508
3391,4.199999809,2.508
3392,3.400000095,2.508
3393,3.700000048,2.508
3394,3.400000095,2.508
3395,3.200000048,2.508
3396,3.900000095,2.508
3397,4.199999809,2.508
3398,4.599999905,2.508
3399,4.199999809,2.508
3400,3.599999905,2.508
3401,3.799999714,2.508
3402,3.5,2.508
3403,2.800000191,2.508
3404,4.400000095,2.508
3405,3.200000048,2.508
3406,3.999999762,2.508
3407,4.599999905,2.508
3408,3.700000048,2.508
3409,4,2.508
3410,3.799999952,2.508
3411,4,2.508
3412,3.999999762,2.508
3413,3.400000095,2.508
3414,3.299999952,2.508
3415,4.599999905,2.508
3416,4.599999905,2.508
3417,3.599999905,2.508
3418,3.600000143,2.508
3419,3.199999809,2.508
3420,3.799999714,2.508
3421,3.600000143,2.508
3422,3.700000048,2.508
3423,3.799999952,2.508
3424,3.400000095,2.508
3425,3.5,2.508
3426,3.999999762,2.508
3427,3.900000095,2.508
3428,4.100000381,2.508
3429,4.599999905,2.508
3430,3.400000095,2.508
3431,3.700000048,2.508
3432,3.300000191,2.508
3433,3.400000095,2.508
3434,4.199999809,2.508
3435,3.999999762,2.508
3436,3.5,2.508
3437,3.600000143,2.508
3438,3.799999714,2.508
3439,3.900000095,2.508
3440,4.100000381,2.508
3441,3.700000048,2.508
3442,3.900000095,2.508
3443,4,2.508
3444,4.199999809,2.508
3445,3.700000048,2.625047619
3446,3.400000095,2.625047619
3447,3.700000048,2.625047619
3448,3.799999952,2.625047619
3449,3.700000048,2.625047619
3450,3.5,2.625047619
3451,3.200000048,2.625047619
3452,3.5,2.625047619
3453,3.5,2.625047619
3454,3.700000048,2.625047619
3455,3.599999905,2.625047619
3456,3.700000048,2.625047619
3457,3.700000048,2.625047619
3458,3.700000048,2.625047619
3459,3.700000048,2.625047619
3460,3.5,2.625047619
3461,3.400000095,2.625047619
3462,3.5,2.625047619
3463,3.700000048,2.625047619
3464,4.100000381,2.625047619
3465,3.5,2.625047619
3466,3.5,2.625047619
3467,4.100000381,2.625047619
3468,3.5,2.625047619
3469,3.700000048,2.625047619
3470,3.700000048,2.625047619
3471,3.5,2.625047619
3472,3.700000048,2.625047619
3473,3.200000048,2.625047619
3474,3.5,2.625047619
3475,3.700000048,2.625047619
3476,3.700000048,2.625047619
3477,3.700000048,2.625047619
3478,3.5,2.625047619
3479,3.5,2.625047619
3480,3.700000048,2.625047619
3481,3.700000048,2.625047619
3482,3.400000095,2.625047619
3483,3.200000048,2.625047619
3484,3.5,2.625047619
3485,3.700000048,2.625047619
3486,3.700000048,2.625047619
3487,3.700000048,2.625047619
3488,4.100000381,2.625047619
3489,3.900000095,2.625047619
3490,3.700000048,2.625047619
3491,3.700000048,2.625047619
3492,3.5,2.625047619
3493,3.5,2.625047619
3494,3.5,2.625047619
3495,3.400000095,2.625047619
3496,3.700000048,2.625047619
3497,3.700000048,2.625047619
3498,3.5,2.625047619
3499,3.099999905,2.625047619
3500,3.400000095,2.625047619
3501,3.700000048,2.625047619
3502,3.5,2.625047619
3503,3.5,2.625047619
3504,3.700000048,2.625047619
3505,3.700000048,2.625047619
3506,3.700000048,2.625047619
3507,3.700000048,2.625047619
3508,3.700000048,2.625047619
3509,3.5,2.625047619
3510,3.700000048,2.625047619
3511,3.400000095,2.625047619
3512,3.700000048,2.625047619
3513,3.700000048,2.625047619
3514,3.5,2.625047619
3515,3.700000048,2.625047619
3516,3.5,2.625047619
3517,3.700000048,2.625047619
3518,3.900000095,2.625047619
3519,3.5,2.625047619
3520,3.700000048,2.625047619
3521,3.5,2.625047619
3522,3.400000095,2.625047619
3523,3.5,2.625047619
3524,3.700000048,2.625047619
3525,3.200000048,2.625047619
3526,3.400000095,2.625047619
3527,3.700000048,2.625047619
3528,3.5,2.625047619
3529,3.5,2.625047619
3530,3.5,2.625047619
3531,3.200000048,2.625047619
3532,4.100000381,2.625047619
3533,3.5,2.625047619
3534,3.700000048,2.625047619
3535,3.5,2.625047619
3536,3.5,2.625047619
3537,3.700000048,2.625047619
3538,3.5,2.625047619
3539,3.700000048,2.625047619
3540,3.700000048,2.625047619
3541,3.700000048,2.625047619
3542,3.5,2.625047619
3543,3.5,2.625047619
3544,4.100000381,2.625047619
3545,3.700000048,2.625047619
3546,3.700000048,2.625047619
3547,3.700000048,2.625047619
3548,4.050000191,1.5
3549,4.050000191,1.5
3550,4.25,1.5
3551,3.849999905,1.5
3552,4.050000191,1.5
3553,4.050000191,1.5
3554,3.849999905,1.5
3555,4.050000191,1.5
3556,4.050000191,1.5
3557,3.849999905,1.5
3558,4.050000191,1.5
3559,3.849999905,1.5
3560,3.849999905,1.5
3561,4.25,1.5
3562,4.050000191,1.5
3563,3.849999905,1.5
3564,3.849999905,1.5
3565,4.050000191,1.5
3566,3.849999905,1.5
3567,4.050000191,1.5
3568,4.050000191,1.5
3569,3.849999905,1.5
3570,4.650000095,1.5
3571,4.050000191,1.5
3572,4.25,1.5
3573,4.25,1.5
3574,4.050000191,1.5
3575,3.849999905,1.5
3576,3.849999905,1.5
3577,4.050000191,1.5
3578,3.849999905,1.5
3579,3.849999905,1.5
3580,4.050000191,1.5
3581,4.050000191,1.5
3582,4.050000191,1.5
3583,4.050000191,1.5
3584,3.849999905,1.5
3585,4.050000191,1.5
3586,4.050000191,1.5
3587,3.849999905,1.5
3588,3.849999905,1.5
3589,4.050000191,1.5
3590,3.849999905,1.5
3591,4.25,1.5
3592,4.25,1.5
3593,4.25,1.5
3594,3.849999905,1.5
3595,4.650000095,1.5
3596,4.25,1.5
3597,4.050000191,1.5
3598,3.849999905,1.5
3599,3.849999905,1.5
3600,4.25,1.5
3601,4.25,1.5
3602,4.050000191,1.5
3603,4.25,1.5
3604,4.050000191,1.5
3605,3.849999905,1.5
3606,4.650000095,1.5
3607,3.849999905,1.5
3608,4.25,1.5
3609,3.849999905,1.5
3610,4.050000191,1.5
3611,4.050000191,1.5
3612,4.050000191,1.5
3613,4.050000191,1.5
3614,4.25,1.5
3615,4.050000191,1.6
3616,3.849999905,1.6
3617,4.050000191,1.6
3618,3.849999905,1.6
3619,4.050000191,1.6
3620,4.050000191,1.6
3621,4.050000191,1.6
3622,3.849999905,1.6
3623,4.050000191,1.6
3624,3.849999905,1.6
3625,3.849999905,1.6
3626,4.25,1.6
3627,3.849999905,1.6
3628,4.650000095,1.6
3629,4.050000191,1.6
3630,4.050000191,1.6
3631,3.849999905,1.6
3632,4.050000191,1.6
3633,4.650000095,1.6
3634,3.849999905,1.6
3635,4.450000286,1.6
3636,3.849999905,1.6
3637,4.25,1.6
3638,3.849999905,1.6
3639,3.849999905,1.6
3640,3.849999905,1.6
3641,3.849999905,1.6
3642,4.050000191,1.6
3643,4.050000191,1.6
3644,3.849999905,1.6
3645,4.25,1.6
3646,3.849999905,1.6
3647,4.25,1.6
3648,4.650000095,1.6
3649,4.25,1.6
3650,4.650000095,1.6
3651,4.650000095,1.6
3652,4.25,1.6
3653,4.050000191,1.6
3654,4.050000191,1.6
3655,3.849999905,1.6
3656,3.849999905,1.6
3657,3.849999905,1.6
3658,4.25,1.6
3659,4.050000191,1.6
3660,3.849999905,1.6
3661,3.849999905,1.6
3662,4.25,1.6
3663,4.25,1.6
3664,4.050000191,1.6
3665,4.450000286,1.6
3666,4.050000191,1.6
3667,4.050000191,1.6
3668,4.25,1.6
3669,4.050000191,1.6
3670,4.650000095,1.6
3671,3.849999905,1.6
3672,3.849999905,1.6
3673,4.25,1.6
3674,4.050000191,1.6
3675,4.050000191,1.6
3676,4.25,1.6
3677,4.050000191,1.6
3678,4.25,1.5
3679,4.050000191,1.5
3680,3.849999905,1.5
3681,3.849999905,1.5
3682,4.050000191,1.5
3683,3.849999905,1.5
3684,4.050000191,1.5
3685,4.25,1.5
3686,4.050000191,1.5
3687,4.050000191,1.5
3688,4.050000191,1.5
3689,4.050000191,1.5
3690,4.050000191,1.5
3691,4.050000191,1.5
3692,4.050000191,1.5
3693,4.050000191,1.5
3694,3.849999905,1.5
3695,4.050000191,1.5
3696,4.050000191,1.5
3697,3.849999905,1.5
3698,4.050000191,1.5
3699,4.050000191,1.5
3700,3.849999905,1.5
3701,3.849999905,1.5
3702,4.050000191,1.5
3703,4.050000191,1.5
3704,3.849999905,1.5
3705,4.050000191,1.5
3706,3.849999905,1.5
3707,4.050000191,1.5
3708,3.849999905,1.5
3709,3.849999905,1.5
3710,4.599999905,2.094736842
3711,4.300000191,2.094736842
3712,4.400000095,2.094736842
3713,4.199999809,2.094736842
3714,3.900000095,2.094736842
3715,4.199999809,2.094736842
3716,4.300000191,2.094736842
3717,3.599999905,2.094736842
3718,4.100000381,2.094736842
3719,4.400000095,2.094736842
3720,4.199999809,2.094736842
3721,4.199999809,2.094736842
3722,4.599999905,2.094736842
3723,4.599999905,2.094736842
3724,3.700000048,2.094736842
3725,4.300000191,2.094736842
3726,4.100000381,2.094736842
3727,4.599999905,2.094736842
3728,4.300000191,2.094736842
3729,4.400000095,2.094736842
3730,3.900000095,2.094736842
3731,4.300000191,2.094736842
3732,4.300000191,2.094736842
3733,3.599999905,2.094736842
3734,4.199999809,2.094736842
3735,4.199999809,2.094736842
3736,4.100000381,2.094736842
3737,4.400000095,2.094736842
3738,4.199999809,2.094736842
3739,3.900000095,2.094736842
3740,4.300000191,2.094736842
3741,3.900000095,2.094736842
3742,4.100000381,2.094736842
3743,3.799999714,2.094736842
3744,4,2.094736842
3745,4.300000191,2.094736842
3746,4.199999809,2.094736842
3747,4.599999905,2.094736842
3748,4,2.094736842
3749,4.100000381,2.094736842
3750,4.300000191,2.094736842
3751,3.900000095,2.094736842
3752,4.100000381,2.094736842
3753,3.900000095,2.094736842
3754,4.300000191,2.094736842
3755,3.599999905,2.094736842
3756,3.599999905,2.094736842
3757,4.100000381,2.094736842
3758,4.199999809,2.094736842
3759,4.300000191,2.094736842
3760,4.599999905,2.094736842
3761,4.300000191,2.094736842
3762,3.700000048,2.094736842
3763,3.900000095,2.094736842
3764,4,2.094736842
3765,3.799999714,2.094736842
3766,3.900000095,2.094736842
3767,3.900000095,2.094736842
3768,4.300000191,2.094736842
3769,3.799999714,2.094736842
3770,4.199999809,2.094736842
3771,3.900000095,2.094736842
3772,4.300000191,2.094736842
3773,3.900000095,2.094736842
3774,3.599999905,2.094736842
3775,4.300000191,2.094736842
3776,3.900000095,2.094736842
3777,4.300000191,2.094736842
3778,4.599999905,2.094736842
3779,4.100000381,2.094736842
3780,4.100000381,2.094736842
3781,4.300000191,2.094736842
3782,4.300000191,2.094736842
3783,3.599999905,2.094736842
3784,4.300000191,2.094736842
3785,3.599999905,2.094736842
3786,3.900000095,2.094736842
3787,4.400000095,2.094736842
3788,3.900000095,2.094736842
3789,3.900000095,2.094736842
3790,3.799999714,2.094736842
3791,4.300000191,2.094736842
3792,4,2.094736842
3793,4.300000191,2.094736842
3794,4.599999905,2.094736842
3795,3.999999762,2.094736842
3796,3.700000048,2.094736842
3797,4.300000191,2.094736842
3798,3.900000095,2.094736842
3799,4.100000381,2.094736842
3800,4.599999905,2.094736842
3801,4.199999809,2.094736842
3802,4.300000191,2.094736842
3803,3.900000095,2.094736842
3804,4,2.094736842
3805,4.050000191,2.3
3806,3.849999905,2.3
3807,3.549999952,2.3
3808,3.75,2.3
3809,4.050000191,2.3
3810,3.549999952,2.3
3811,3.75,2.3
3812,3.049999952,2.3
3813,4.050000191,2.3
3814,4.050000191,2.3
3815,3.849999905,2.3
3816,3.75,2.3
3817,3.75,2.3
3818,4.050000191,2.3
3819,3.75,2.3
3820,3.150000095,2.3
3821,4.050000191,2.3
3822,3.849999905,2.3
3823,4.050000191,2.3
3824,3.849999905,2.3
3825,3.75,2.3
3826,3.75,2.3
3827,3.849999905,2.3
3828,3.75,2.3
3829,3.450000048,2.3
3830,3.549999952,2.3
3831,3.549999952,2.3
3832,3.549999952,2.3
3833,3.75,2.3
3834,3.549999952,2.3
3835,3.75,2.3
3836,3.75,2.3
3837,3.150000095,2.3
3838,4.050000191,2.3
3839,3.150000095,2.3
3840,3.849999905,2.3
3841,3.75,2.3
3842,3.75,2.3
3843,3.450000048,2.3
3844,3.549999952,2.3
3845,3.75,2.3
3846,3.75,2.3
3847,3.350000143,2.3
3848,3.150000095,2.3
3849,4.050000191,2.3
3850,3.549999952,2.3
3851,3.849999905,2.3
3852,3.849999905,2.3
3853,3.549999952,2.3
3854,3.549999952,2.3
3855,3.549999952,2.3
3856,3.549999952,2.3
3857,3.849999905,2.3
3858,2.849999905,2.3
3859,3.75,2.3
3860,3.75,2.3
3861,4.050000191,2.3
3862,3.75,2.3
3863,3.849999905,2.3
3864,4.050000191,2.3
3865,3.849999905,2.3
3866,3.75,2.3
3867,3.549999952,2.3
3868,3.75,2.3
3869,3.849999905,2.3
3870,3.75,2.3
3871,3.549999952,2.3
3872,4.050000191,2.3
3873,3.849999905,2.3
3874,3.049999952,2.3
3875,4.050000191,2.3
3876,2.849999905,2.3
3877,3.549999952,2.3
3878,3.75,2.3
3879,3.849999905,2.3
3880,3.75,2.3
3881,4.050000191,2.3
3882,3.849999905,2.3
3883,4.050000191,2.3
3884,4.050000191,2.3
3885,4.050000191,2.3
3886,3.549999952,2.3
3887,3.150000095,2.3
3888,3.75,2.3
3889,3.350000143,2.3
3890,3.849999905,2.3
3891,4.050000191,2.3
3892,3.75,2.3
3893,3.150000095,2.3
3894,3.75,2.3
3895,3.150000095,2.3
3896,3.350000143,2.3
3897,3.75,2.3
3898,3.849999905,2.3
3899,3.549999952,2.3
3900,4.050000191,2.3
3901,4.050000191,2.3
3902,3.350000143,2.3
3903,3.849999905,2.3
3904,3.549999952,2.3
3905,3.849999905,2.3
3906,3.549999952,2.3
3907,3.849999905,2.3
3908,4.050000191,2.3
3909,3.849999905,2.3
3910,4.050000191,2.3
3911,3.75,2.3
3912,3.849999905,2.3
3913,3.849999905,2.3
3914,3.350000143,2.3
3915,3.549999952,2.3
3916,4.050000191,2.3
3917,3.75,2.3
3918,3.75,2.3
3919,3.549999952,2.3
3920,3.350000143,2.3
3921,3.849999905,2.3
3922,4.050000191,2.3
3923,4.050000191,2.3
3924,4.050000191,2.3
3925,3.849999905,2.3
3926,4.050000191,2.3
3927,3.75,2.72
